FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B4,5D,D7,76,3D,DB,36,5D,C7,F2,5C,DF,F4,5C,CB,35,5D,D3,B3,2C,D7,72,FD,B7,74,4C,B3,F6,7C,3,0,0,F2,CC,C2,6F,6D,D3,71,4D,B7,2E,2C,D3,B3,2C,CB,B6,4C,D3,B1,7D,FF,F4,6C,CF,F6,4D,DF,74,4C,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,75,5C,CF,30,4C,DB,B2,3D,B7,F2,1B,CF,B4,5C,D7,73,2C,CF,35,2D,CB,B5,FD,C3,B2,4C,C3,32,3C,3,0,0,F5,3C,D3,74,D,CB,75,FC,D6,B6,2D,C3,B2,4C,D3,31,1E,D7,F4,3C,FF,B2,6C,CB,AE,2C,CF,75,2D,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,74,2D,CB,B4,6C,D3,34,6D,C3,B1,3B,D3,B3,4D,D3,74,4D,CF,74,4D,C3,F6,FC,CB,B2,3C,CB,36,5E,3,0,0,35,7E,D6,74,1C,D3,33,7D,C7,73,6C,D3,F3,2C,DB,B1,2C,C3,F2,4C,FF,B2,1C,CB,B3,FC,DA,30,4D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FB,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,36,7E,D3,73,5D,DF,32,6D,BB,36,4D,D3,76,5D,C7,B6,6D,DB,35,4D,CB,B3,FC,D3,73,7D,CB,34,4C,3,0,0,F3,EC,D6,F2,4C,CF,77,5C,D7,71,6C,CB,B2,4C,CB,70,7D,B3,F3,3C,FF,34,6D,D3,B3,1C,CB,B4,3D,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,36,8D,C7,F5,6D,D7,74,4D,DB,73,3C,D3,B6,2C,D3,F2,4C,CB,B2,C,D3,B0,FD,CF,AF,6C,BB,35,5D,3,0,0,75,6D,D3,B1,4C,D3,33,3D,CB,35,6D,C7,76,6C,D7,32,7D,D3,F5,4C,FF,30,5D,D7,B2,2C,CB,71,4D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B7,7C,D3,34,6E,DF,34,7D,CB,F5,2C,D7,B6,4D,DB,B2,6C,DF,73,2C,DF,75,FD,CF,AD,6C,CB,B0,4C,3,0,0,71,1C,CB,6E,ED,D6,B5,5D,D3,73,6D,C3,36,4D,CB,B2,4C,E7,B0,4C,FF,B6,4C,CB,B4,3C,D7,B2,4C,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,76,6C,CF,71,2D,D3,37,5D,D7,B3,2C,D3,B4,6D,DB,B6,5D,DB,36,8D,DB,74,BD,DF,76,3D,CF,74,3C,3,0,0,6E,4D,CB,B1,3D,D3,F4,4C,CB,F3,4C,CF,70,3C,CB,72,1D,D3,6E,7D,FF,B3,2C,DB,F2,2B,DF,33,3C,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,F6,4C,D7,74,6C,CB,75,3D,C7,B3,5D,D7,B3,3C,CF,35,2D,CB,F1,6C,CB,B2,FC,C3,78,4D,DB,B3,2D,3,0,0,32,CD,CA,F1,2C,CB,F2,4C,C7,B1,1C,CB,F1,6C,D3,F1,1C,D3,AE,2C,FF,30,4C,C3,B5,3C,C3,F0,4C,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,76,5D,DF,30,4E,CB,B5,2D,D3,B2,2C,DB,F6,2C,D3,36,4D,DB,74,3D,D3,75,FD,D3,B1,2C,C3,76,3D,3,0,0,F0,9D,D7,74,5A,D3,F3,5C,D7,34,5D,D7,73,1D,D7,72,6D,D7,B1,3C,FF,AF,3C,CB,71,3D,CB,33,6D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,75,5D,D7,72,7D,CF,B4,4D,CB,F4,5C,DF,37,7D,DF,77,5D,CF,75,6D,DB,30,FD,CF,72,4D,BB,72,6C,3,0,0,F4,7D,DB,35,4C,CB,38,6E,C7,73,9D,D7,B2,C,CB,32,1D,CF,B2,5C,FF,F4,2C,DB,32,3D,CF,31,2D,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B5,7C,DB,EF,5C,CB,F6,7D,CB,76,4D,DB,36,4D,D3,37,6D,CB,76,5D,D7,F6,FC,DB,B3,4D,D3,B4,7D,3,0,0,F5,DC,CE,72,EC,CE,33,D,D3,32,3D,CB,72,1C,D3,B4,1C,D7,32,3D,FF,2F,2C,CB,35,1D,C7,30,1D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B6,4D,CB,F5,6C,C3,35,2D,BB,72,4D,D3,76,6D,D7,75,5D,CF,B6,3C,D7,F4,FD,D3,AE,8C,CF,B4,5D,3,0,0,31,6C,D7,71,4E,C7,34,3D,CB,36,6C,C3,B4,2C,D3,F5,1C,CB,F2,3C,FF,78,3C,DB,34,4D,D3,B3,2C,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B5,6D,CB,74,5C,E7,B7,1D,CB,B4,4C,D3,F4,FC,CE,32,3D,CB,34,4D,CF,37,FE,DB,72,8D,C7,B6,C,3,0,0,F7,4C,DB,F2,7C,CB,34,6D,CF,F5,3C,D3,73,D,CB,B2,5C,D3,32,3C,FF,F5,C,D7,B5,C,CB,B1,D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B4,4C,D3,B8,3D,DB,B2,5D,CF,38,3D,DB,F3,9C,CF,F4,6C,D3,76,5D,D7,35,FD,D7,72,6D,CF,F6,1C,3,0,0,35,B,D3,B0,C,C7,32,2D,CB,B0,2C,D7,32,ED,CE,74,1B,CB,34,DC,FE,B0,3C,BF,F0,3C,D7,B1,2C,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,76,6D,D7,B6,2D,DB,B5,2D,D7,34,4D,CB,77,4D,C7,B8,4D,C7,76,3D,CF,74,FD,CB,B8,3C,CF,74,2D,3,0,0,31,2D,BF,30,5D,C7,B4,2D,DF,B6,2C,CB,F6,3C,C3,F6,6B,C3,34,3D,FF,B3,4C,D3,B1,6C,C3,F5,5D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,76,6C,C3,B3,2D,DB,37,1C,D3,F1,2B,D7,74,ED,CF,F7,4C,D3,F6,1C,C3,2F,FD,CB,32,4D,D7,B1,2D,3,0,0,B4,2D,DB,F4,7D,D7,B3,4C,D7,B4,5C,E3,35,6C,CB,33,7E,CF,32,FD,FE,76,1C,C7,77,2D,CB,B1,5D,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,35,4D,CB,37,6D,DB,72,6E,C3,74,6D,D3,B4,5D,D3,F4,5C,DB,74,3D,DB,73,FD,CB,36,7D,BF,36,4E,3,0,0,34,9C,C3,31,6D,C7,B5,6C,CB,72,1C,CB,B2,FB,D6,33,2D,DB,F2,5C,FF,2F,5D,D7,36,3D,D3,74,1D,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,B6,3D,D3,35,6D,DB,74,6D,DB,B8,2D,CB,76,4D,DB,F8,2D,C3,37,4D,D7,78,FD,CB,35,1D,CF,F4,3D,3,0,0,AE,2D,CB,32,4D,E3,B1,3C,D3,B4,3D,CF,31,6C,CF,33,4D,CB,F2,3C,FF,32,6D,DB,B0,C,CB,30,4D,3,0,0,
FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,F6,5C,D3,36,5D,D7,33,6D,CB,75,7F,CB,73,3D,D7,37,6E,D3,F4,2D,D3,33,FD,C7,B6,4C,D3,F6,4C,3,0,0,70,D,C3,B4,2C,D3,B5,2C,D7,34,3D,DB,AF,2C,D7,B5,1C,CB,B4,2D,FF,36,6D,DB,35,C,D3,AE,6C,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,3,0,0,77,8D,D7,34,4D,DB,B6,6C,E3,33,5D,DF,B1,4D,D3,B7,7D,D7,B2,8D,D3,71,FD,D7,37,2D,DB,75,7D,3,0,0,36,3D,CF,75,3D,CB,B5,5D,BF,B4,2C,D7,71,C,D7,B5,5C,C7,73,2C,FF,F2,2C,C7,B1,4C,CB,F4,4D,3,0,0,
